,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus_0,stimulus_1,duration,actual_depth_0,actual_depth_1,discrim_choice,trial_RT,log_fixation,log_sceneDuration1,log_mask1,log_sceneDuration2,log_mask2,experimentTime,totalTime,age,gender
0,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,2.0,depth_discrimination_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,depth_discrimination_stimuli/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize_1/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize_1-target.png,125.0,3.0095,2.555,3.0,2224.0,1013.0,115.0,1007.0,118.0,510.0,,531892,40,Man
1,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,3.0,depth_discrimination_stimuli/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3-target.png,depth_discrimination_stimuli/000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize_0/000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize_0-target.png,125.0,3.44,3.7995,3.0,1682.0,1004.0,122.0,1013.0,115.0,498.0,,531892,40,Man
2,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,4.0,depth_discrimination_stimuli/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4-target.png,depth_discrimination_stimuli/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4-target.png,125.0,1.426,1.9955,3.0,1656.0,1015.0,115.0,997.0,144.0,479.0,,531892,40,Man
3,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,5.0,depth_discrimination_stimuli/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0-target.png,depth_discrimination_stimuli/000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize_1/000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize_1-target.png,125.0,2.8680000000000003,3.6489999999999996,3.0,1932.0,1007.0,130.0,1003.0,116.0,502.0,,531892,40,Man
4,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,6.0,depth_discrimination_stimuli/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2-target.png,depth_discrimination_stimuli/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2-target.png,125.0,1.6465,2.331,3.0,1424.0,1001.0,131.0,1003.0,115.0,502.0,,531892,40,Man
5,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,7.0,depth_discrimination_stimuli/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5-target.png,depth_discrimination_stimuli/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2-target.png,125.0,2.505,3.576,3.0,1551.0,1010.0,116.0,1003.0,123.0,501.0,,531892,40,Man
6,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,8.0,depth_discrimination_stimuli/000569_2014-06-09_22-51-47_260595134347_rgbf000141-resize_3/000569_2014-06-09_22-51-47_260595134347_rgbf000141-resize_3-target.png,depth_discrimination_stimuli/000569_2014-06-09_22-51-47_260595134347_rgbf000141-resize_3/000569_2014-06-09_22-51-47_260595134347_rgbf000141-resize_3-target.png,125.0,4.512,4.512,3.0,2424.0,1020.0,116.0,991.0,131.0,501.0,,531892,40,Man
7,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,9.0,depth_discrimination_stimuli/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7-target.png,depth_discrimination_stimuli/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8-target.png,125.0,4.0585,2.8775,3.0,741.0,1014.0,115.0,1001.0,131.0,493.0,,531892,40,Man
8,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,10.0,depth_discrimination_stimuli/002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize_3/002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize_3-target.png,depth_discrimination_stimuli/002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize_4/002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize_4-target.png,125.0,1.476,2.354,3.0,729.0,1009.0,116.0,1003.0,138.0,501.0,,531892,40,Man
9,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,11.0,depth_discrimination_stimuli/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3-target.png,depth_discrimination_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,125.0,4.1975,3.2155,3.0,1909.0,1014.0,118.0,1003.0,115.0,501.0,,531892,40,Man
10,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,12.0,depth_discrimination_stimuli/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3-target.png,depth_discrimination_stimuli/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1-target.png,125.0,2.9415,1.9765,3.0,887.0,1006.0,130.0,991.0,132.0,500.0,,531892,40,Man
11,308110.0,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_74.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#399,399.0,1366.0,615.0,1366.0,768.0,9-6-2022,11-53-1,13.0,depth_discrimination_stimuli/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5-target.png,depth_discrimination_stimuli/001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize_3/001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize_3-target.png,125.0,2.7239999999999998,1.9505,3.0,2653.0,1003.0,131.0,995.0,131.0,501.0,,531892,40,Man
